date,open,high,low,close,volume,amount,stock_code,stock_name,market
2024-02-28,1597.85,1605.09,1583.74,1590.88,3186731,,sh.600519,A股贵州茅台,CN
2024-02-29,1590.88,1605.02,1588.65,1603.6,2475833,,sh.600519,A股贵州茅台,CN
2024-03-01,1598.87,1603.57,1586.27,1594.2,2686796,,sh.600519,A股贵州茅台,CN
2024-03-04,1588.46,1590.35,1580.0,1585.91,2648477,,sh.600519,A股贵州茅台,CN
2024-03-05,1580.72,1605.49,1576.81,1603.7,3623837,,sh.600519,A股贵州茅台,CN
2024-03-06,1599.82,1603.6,1587.54,1589.93,2214248,,sh.600519,A股贵州茅台,CN
2024-03-07,1589.41,1598.68,1587.52,1592.85,2159912,,sh.600519,A股贵州茅台,CN
2024-03-08,1589.94,1595.73,1580.0,1581.3,2215623,,sh.600519,A股贵州茅台,CN
2024-03-11,1584.68,1607.27,1582.96,1603.12,2989509,,sh.600519,A股贵州茅台,CN
2024-03-12,1602.6,1654.79,1599.34,1650.91,5422654,,sh.600519,A股贵州茅台,CN
2024-03-13,1646.15,1653.74,1627.35,1634.3,2649954,,sh.600519,A股贵州茅台,CN
2024-03-14,1626.31,1641.29,1619.21,1624.07,1940479,,sh.600519,A股贵州茅台,CN
2024-03-15,1620.16,1638.99,1619.69,1624.88,1783358,,sh.600519,A股贵州茅台,CN
2024-03-18,1622.52,1627.11,1607.39,1616.15,2605501,,sh.600519,A股贵州茅台,CN
2024-03-19,1611.17,1627.2,1601.81,1615.92,2394753,,sh.600519,A股贵州茅台,CN
2024-03-20,1611.51,1621.27,1608.55,1617.41,1524925,,sh.600519,A股贵州茅台,CN
2024-03-21,1616.0,1626.31,1612.59,1616.85,1659597,,sh.600519,A股贵州茅台,CN
2024-03-22,1613.09,1616.84,1596.98,1609.61,2545614,,sh.600519,A股贵州茅台,CN
2024-03-25,1606.95,1607.17,1589.96,1597.94,2447285,,sh.600519,A股贵州茅台,CN
2024-03-26,1596.47,1620.44,1596.47,1617.12,2806907,,sh.600519,A股贵州茅台,CN
2024-03-27,1613.06,1619.69,1607.39,1609.28,1811258,,sh.600519,A股贵州茅台,CN
2024-03-28,1603.6,1625.36,1601.9,1609.88,2464218,,sh.600519,A股贵州茅台,CN
2024-03-29,1609.88,1618.73,1606.54,1611.08,1345655,,sh.600519,A股贵州茅台,CN
2024-04-01,1617.78,1640.5,1616.56,1628.51,2713137,,sh.600519,A股贵州茅台,CN
2024-04-02,1629.15,1631.98,1613.11,1621.57,2544925,,sh.600519,A股贵州茅台,CN
2024-04-03,1640.5,1645.65,1617.81,1622.63,2904580,,sh.600519,A股贵州茅台,CN
2024-04-08,1603.6,1604.55,1572.95,1576.79,5916659,,sh.600519,A股贵州茅台,CN
2024-04-09,1571.12,1582.79,1569.02,1572.59,2558982,,sh.600519,A股贵州茅台,CN
2024-04-10,1572.64,1575.21,1556.3,1559.12,2763050,,sh.600519,A股贵州茅台,CN
2024-04-11,1551.67,1561.03,1546.54,1559.14,2276624,,sh.600519,A股贵州茅台,CN
2024-04-12,1561.97,1574.27,1545.92,1545.92,2674433,,sh.600519,A股贵州茅台,CN
2024-04-15,1546.85,1585.26,1546.82,1582.77,3581771,,sh.600519,A股贵州茅台,CN
2024-04-16,1575.68,1588.99,1569.54,1579.95,2626623,,sh.600519,A股贵州茅台,CN
2024-04-17,1578.06,1584.87,1568.6,1577.11,2481911,,sh.600519,A股贵州茅台,CN
2024-04-18,1569.55,1592.23,1568.77,1580.69,2656841,,sh.600519,A股贵州茅台,CN
2024-04-19,1571.23,1578.53,1552.78,1557.85,2349992,,sh.600519,A股贵州茅台,CN
2024-04-22,1564.81,1588.35,1556.3,1584.74,2995139,,sh.600519,A股贵州茅台,CN
2024-04-23,1584.68,1603.6,1584.68,1601.03,2497995,,sh.600519,A股贵州茅台,CN
2024-04-24,1605.48,1608.25,1592.56,1602.28,1708643,,sh.600519,A股贵州茅台,CN
2024-04-25,1599.18,1604.17,1591.54,1601.75,1447648,,sh.600519,A股贵州茅台,CN
2024-04-26,1602.66,1621.58,1602.64,1617.25,3099592,,sh.600519,A股贵州茅台,CN
2024-04-29,1605.45,1634.82,1602.49,1612.12,4133223,,sh.600519,A股贵州茅台,CN
2024-04-30,1613.07,1636.6,1613.06,1613.06,3075989,,sh.600519,A股贵州茅台,CN
2024-05-06,1640.47,1669.83,1633.88,1665.29,5990949,,sh.600519,A股贵州茅台,CN
2024-05-07,1670.58,1681.94,1661.96,1674.56,2492452,,sh.600519,A股贵州茅台,CN
2024-05-08,1674.26,1674.53,1661.0,1668.85,1476909,,sh.600519,A股贵州茅台,CN
2024-05-09,1663.21,1669.81,1655.64,1661.31,2238734,,sh.600519,A股贵州茅台,CN
2024-05-10,1666.14,1672.55,1640.49,1645.21,2620661,,sh.600519,A股贵州茅台,CN
2024-05-13,1638.63,1639.23,1609.49,1614.01,3766212,,sh.600519,A股贵州茅台,CN
2024-05-14,1614.0,1620.89,1608.34,1610.21,2127417,,sh.600519,A股贵州茅台,CN
2024-05-15,1610.77,1615.9,1607.0,1608.33,1573876,,sh.600519,A股贵州茅台,CN
2024-05-16,1613.06,1617.68,1598.87,1612.59,2967954,,sh.600519,A股贵州茅台,CN
2024-05-17,1608.34,1624.02,1608.33,1622.52,2892388,,sh.600519,A股贵州茅台,CN
2024-05-20,1625.35,1639.54,1616.01,1616.85,3142572,,sh.600519,A股贵州茅台,CN
2024-05-21,1615.9,1617.54,1606.59,1613.06,1629339,,sh.600519,A股贵州茅台,CN
2024-05-22,1611.17,1617.76,1599.82,1606.17,2028568,,sh.600519,A股贵州茅台,CN
2024-05-23,1608.33,1614.37,1598.95,1600.77,1888497,,sh.600519,A股贵州茅台,CN
2024-05-24,1601.71,1603.6,1586.57,1586.65,2021663,,sh.600519,A股贵州茅台,CN
2024-05-27,1587.52,1596.46,1578.07,1580.06,2509791,,sh.600519,A股贵州茅台,CN
2024-05-28,1580.33,1584.84,1573.33,1574.88,2352087,,sh.600519,A股贵州茅台,CN
2024-05-29,1576.17,1589.41,1575.22,1583.73,1965128,,sh.600519,A股贵州茅台,CN
2024-05-30,1584.68,1585.04,1560.08,1560.08,3220792,,sh.600519,A股贵州茅台,CN
2024-05-31,1561.5,1573.8,1559.56,1559.56,2185665,,sh.600519,A股贵州茅台,CN
2024-06-03,1561.03,1561.9,1546.94,1550.99,3026105,,sh.600519,A股贵州茅台,CN
2024-06-04,1552.04,1566.71,1548.3,1564.06,2084108,,sh.600519,A股贵州茅台,CN
2024-06-05,1562.92,1569.24,1554.43,1555.35,1905557,,sh.600519,A股贵州茅台,CN
2024-06-06,1555.03,1562.91,1547.7,1551.39,2561005,,sh.600519,A股贵州茅台,CN
2024-06-07,1557.37,1557.41,1531.71,1531.87,3352455,,sh.600519,A股贵州茅台,CN
2024-06-11,1516.55,1518.46,1482.5,1484.4,7024676,,sh.600519,A股贵州茅台,CN
2024-06-12,1485.34,1504.26,1485.34,1486.93,3317050,,sh.600519,A股贵州茅台,CN
2024-06-13,1491.75,1491.86,1469.4,1471.16,3618597,,sh.600519,A股贵州茅台,CN
2024-06-14,1471.15,1479.63,1438.47,1471.15,5951416,,sh.600519,A股贵州茅台,CN
2024-06-17,1449.67,1465.26,1429.53,1458.38,4831816,,sh.600519,A股贵州茅台,CN
2024-06-18,1448.34,1470.72,1434.9,1439.46,4125825,,sh.600519,A股贵州茅台,CN
2024-06-19,1446.58,1452.38,1431.23,1449.48,4126153,,sh.600519,A股贵州茅台,CN
2024-06-20,1448.52,1463.98,1446.59,1448.61,2471068,,sh.600519,A股贵州茅台,CN
2024-06-21,1449.0,1453.33,1419.76,1420.51,4331997,,sh.600519,A股贵州茅台,CN
2024-06-24,1374.16,1437.88,1365.48,1425.87,6383993,,sh.600519,A股贵州茅台,CN
2024-06-25,1426.31,1451.4,1426.31,1435.63,4209795,,sh.600519,A股贵州茅台,CN
2024-06-26,1429.2,1449.55,1427.08,1438.11,2956977,,sh.600519,A股贵州茅台,CN
2024-06-27,1440.79,1442.69,1417.62,1439.33,3282178,,sh.600519,A股贵州茅台,CN
2024-06-28,1429.2,1443.2,1413.75,1417.03,3858202,,sh.600519,A股贵州茅台,CN
2024-07-01,1418.47,1422.43,1378.99,1390.94,3216138,,sh.600519,A股贵州茅台,CN
2024-07-02,1383.82,1446.59,1383.82,1439.54,5185298,,sh.600519,A股贵州茅台,CN
2024-07-03,1447.55,1461.08,1436.95,1448.52,3157326,,sh.600519,A股贵州茅台,CN
2024-07-04,1453.35,1460.11,1430.29,1434.75,2437973,,sh.600519,A股贵州茅台,CN
2024-07-05,1428.24,1441.93,1400.23,1403.13,3882938,,sh.600519,A股贵州茅台,CN
2024-07-08,1393.47,1407.74,1370.43,1371.26,3952705,,sh.600519,A股贵州茅台,CN
2024-07-09,1371.26,1404.96,1361.7,1388.67,3362071,,sh.600519,A股贵州茅台,CN
2024-07-10,1389.85,1415.57,1385.75,1388.25,2376322,,sh.600519,A股贵州茅台,CN
2024-07-11,1400.2,1418.58,1390.78,1411.91,2902014,,sh.600519,A股贵州茅台,CN
2024-07-12,1422.45,1435.38,1415.15,1428.06,2338634,,sh.600519,A股贵州茅台,CN
2024-07-15,1419.55,1436.93,1419.55,1424.28,1917626,,sh.600519,A股贵州茅台,CN
2024-07-16,1425.34,1431.13,1414.77,1425.34,2031644,,sh.600519,A股贵州茅台,CN
2024-07-17,1425.44,1451.41,1419.57,1449.87,3431101,,sh.600519,A股贵州茅台,CN
2024-07-18,1448.03,1463.0,1441.3,1446.11,2887039,,sh.600519,A股贵州茅台,CN
2024-07-19,1439.64,1476.7,1433.08,1473.26,3894291,,sh.600519,A股贵州茅台,CN
2024-07-22,1472.69,1477.47,1440.45,1447.55,2854321,,sh.600519,A股贵州茅台,CN
2024-07-23,1447.55,1449.48,1405.06,1405.06,3094396,,sh.600519,A股贵州茅台,CN
2024-07-24,1400.43,1413.46,1385.75,1390.6,2412255,,sh.600519,A股贵州茅台,CN
2024-07-25,1390.6,1398.3,1371.27,1381.39,2834656,,sh.600519,A股贵州茅台,CN
2024-07-26,1381.39,1388.37,1362.48,1373.38,3235379,,sh.600519,A股贵州茅台,CN
2024-07-29,1366.43,1373.18,1350.02,1350.04,3086907,,sh.600519,A股贵州茅台,CN
2024-07-30,1338.41,1342.55,1314.58,1332.63,5177904,,sh.600519,A股贵州茅台,CN
2024-07-31,1325.97,1378.28,1325.97,1372.5,4327232,,sh.600519,A股贵州茅台,CN
2024-08-01,1369.33,1371.26,1337.17,1338.58,3203810,,sh.600519,A股贵州茅台,CN
2024-08-02,1326.46,1349.02,1326.46,1337.9,2192769,,sh.600519,A股贵州茅台,CN
2024-08-05,1341.21,1377.06,1337.97,1361.62,3773607,,sh.600519,A股贵州茅台,CN
2024-08-06,1373.19,1375.13,1346.16,1356.49,2744433,,sh.600519,A股贵州茅台,CN
2024-08-07,1357.26,1373.18,1350.31,1366.92,2062221,,sh.600519,A股贵州茅台,CN
2024-08-08,1362.57,1398.48,1360.64,1381.59,2513082,,sh.600519,A股贵州茅台,CN
2024-08-09,1409.92,1418.58,1387.49,1387.49,3013849,,sh.600519,A股贵州茅台,CN
2024-08-12,1380.92,1393.47,1377.62,1386.81,1363203,,sh.600519,A股贵州茅台,CN
2024-08-13,1383.82,1385.75,1363.55,1374.17,1630843,,sh.600519,A股贵州茅台,CN
2024-08-14,1374.17,1375.99,1363.56,1364.79,1341431,,sh.600519,A股贵州茅台,CN
2024-08-15,1356.81,1386.7,1355.76,1377.92,2303897,,sh.600519,A股贵州茅台,CN
2024-08-16,1377.82,1386.64,1368.38,1382.08,1645470,,sh.600519,A股贵州茅台,CN
2024-08-19,1382.85,1408.81,1376.09,1376.52,2043279,,sh.600519,A股贵州茅台,CN
2024-08-20,1380.82,1380.85,1365.47,1373.89,1859138,,sh.600519,A股贵州茅台,CN
2024-08-21,1371.26,1378.97,1367.1,1368.93,1509165,,sh.600519,A股贵州茅台,CN
2024-08-22,1367.4,1371.26,1351.96,1361.65,1952729,,sh.600519,A股贵州茅台,CN
2024-08-23,1359.67,1374.64,1357.86,1366.42,1532046,,sh.600519,A股贵州茅台,CN
2024-08-26,1368.37,1374.99,1354.99,1363.54,1562841,,sh.600519,A股贵州茅台,CN
2024-08-27,1363.54,1364.5,1353.02,1355.88,1365740,,sh.600519,A股贵州茅台,CN
2024-08-28,1355.88,1357.74,1327.81,1341.33,3166351,,sh.600519,A股贵州茅台,CN
2024-08-29,1332.64,1369.33,1332.64,1364.79,2747161,,sh.600519,A股贵州茅台,CN
2024-08-30,1364.5,1408.03,1356.78,1393.66,3873923,,sh.600519,A股贵州茅台,CN
2024-09-02,1380.92,1388.64,1347.12,1347.12,3413459,,sh.600519,A股贵州茅台,CN
2024-09-03,1350.02,1366.42,1345.21,1361.61,1788760,,sh.600519,A股贵州茅台,CN
2024-09-04,1353.88,1370.48,1351.7,1351.95,1421109,,sh.600519,A股贵州茅台,CN
2024-09-05,1352.43,1358.71,1349.05,1356.66,1450295,,sh.600519,A股贵州茅台,CN
2024-09-06,1356.78,1357.74,1350.02,1350.02,1032104,,sh.600519,A股贵州茅台,CN
2024-09-09,1332.65,1345.88,1323.06,1327.81,2863755,,sh.600519,A股贵州茅台,CN
2024-09-10,1323.0,1345.19,1323.0,1330.7,1980284,,sh.600519,A股贵州茅台,CN
2024-09-11,1328.39,1338.31,1318.15,1332.64,2099577,,sh.600519,A股贵州茅台,CN
2024-09-12,1332.64,1337.46,1289.09,1289.24,4794831,,sh.600519,A股贵州茅台,CN
2024-09-13,1285.32,1286.28,1252.77,1259.37,5600511,,sh.600519,A股贵州茅台,CN
2024-09-18,1255.38,1255.39,1223.19,1223.42,4618531,,sh.600519,A股贵州茅台,CN
2024-09-19,1218.69,1248.51,1203.07,1217.72,5998821,,sh.600519,A股贵州茅台,CN
2024-09-20,1218.2,1230.18,1207.13,1220.54,3998184,,sh.600519,A股贵州茅台,CN
2024-09-23,1224.48,1249.1,1217.39,1218.24,4554969,,sh.600519,A股贵州茅台,CN
2024-09-24,1240.98,1325.88,1221.67,1325.49,10041281,,sh.600519,A股贵州茅台,CN
2024-09-25,1352.0,1378.02,1348.77,1350.98,7395380,,sh.600519,A股贵州茅台,CN
2024-09-26,1351.91,1477.36,1348.09,1476.52,9727806,,sh.600519,A股贵州茅台,CN
2024-09-27,1545.08,1573.28,1511.63,1573.28,8792167,,sh.600519,A股贵州茅台,CN
2024-09-30,1633.93,1699.48,1595.3,1688.01,15729341,,sh.600519,A股贵州茅台,CN
2024-10-08,1844.44,1844.44,1622.51,1663.86,19470947,,sh.600519,A股贵州茅台,CN
2024-10-09,1641.65,1641.65,1535.43,1540.4,12019684,,sh.600519,A股贵州茅台,CN
2024-10-10,1566.58,1610.83,1536.39,1583.71,7460342,,sh.600519,A股贵州茅台,CN
2024-10-11,1559.96,1583.67,1535.43,1549.9,4191471,,sh.600519,A股贵州茅台,CN
2024-10-14,1557.64,1565.01,1526.9,1547.01,4481202,,sh.600519,A股贵州茅台,CN
2024-10-15,1544.12,1546.04,1499.71,1500.91,4357143,,sh.600519,A股贵州茅台,CN
2024-10-16,1487.99,1496.61,1458.17,1470.24,4666440,,sh.600519,A股贵州茅台,CN
2024-10-17,1484.25,1484.88,1442.15,1443.3,3945955,,sh.600519,A股贵州茅台,CN
2024-10-18,1441.76,1514.03,1428.2,1488.11,6861930,,sh.600519,A股贵州茅台,CN
2024-10-21,1488.31,1496.77,1469.0,1476.33,4200790,,sh.600519,A股贵州茅台,CN
2024-10-22,1474.17,1506.63,1471.89,1490.04,3626913,,sh.600519,A股贵州茅台,CN
2024-10-23,1491.11,1522.83,1479.42,1513.7,4008846,,sh.600519,A股贵州茅台,CN
2024-10-24,1507.42,1520.94,1491.98,1498.93,2392280,,sh.600519,A股贵州茅台,CN
2024-10-25,1493.9,1520.74,1492.95,1505.35,2774508,,sh.600519,A股贵州茅台,CN
2024-10-28,1506.46,1511.29,1469.98,1511.29,3912140,,sh.600519,A股贵州茅台,CN
2024-10-29,1506.46,1525.77,1477.49,1479.05,4116578,,sh.600519,A股贵州茅台,CN
2024-10-30,1472.66,1497.95,1471.12,1479.42,3200574,,sh.600519,A股贵州茅台,CN
2024-10-31,1479.56,1487.14,1467.83,1475.35,2995735,,sh.600519,A股贵州茅台,CN
2024-11-01,1468.8,1492.1,1468.6,1481.11,3228392,,sh.600519,A股贵州茅台,CN
2024-11-04,1491.9,1496.8,1475.61,1495.06,2909292,,sh.600519,A股贵州茅台,CN
2024-11-05,1487.14,1523.55,1483.29,1522.86,4564047,,sh.600519,A股贵州茅台,CN
2024-11-06,1520.94,1534.45,1507.64,1517.08,3763143,,sh.600519,A股贵州茅台,CN
2024-11-07,1508.83,1596.75,1508.68,1592.54,7473872,,sh.600519,A股贵州茅台,CN
2024-11-08,1603.88,1609.89,1546.06,1554.71,6077120,,sh.600519,A股贵州茅台,CN
2024-11-11,1535.43,1554.69,1513.4,1543.16,4385365,,sh.600519,A股贵州茅台,CN
2024-11-12,1534.46,1567.3,1519.93,1523.07,4922266,,sh.600519,A股贵州茅台,CN
2024-11-13,1514.18,1532.2,1507.69,1524.32,2912526,,sh.600519,A股贵州茅台,CN
2024-11-14,1516.11,1539.73,1511.91,1519.78,2924814,,sh.600519,A股贵州茅台,CN
2024-11-15,1515.15,1529.44,1499.7,1505.49,3376112,,sh.600519,A股贵州茅台,CN
2024-11-18,1508.39,1521.9,1501.63,1505.49,2709219,,sh.600519,A股贵州茅台,CN
2024-11-19,1511.29,1515.51,1472.66,1489.0,3326643,,sh.600519,A股贵州茅台,CN
2024-11-20,1490.04,1500.63,1478.74,1491.79,2134455,,sh.600519,A股贵州茅台,CN
2024-11-21,1490.88,1495.83,1479.42,1492.1,1826179,,sh.600519,A股贵州茅台,CN
2024-11-22,1488.25,1494.65,1456.07,1456.07,3343611,,sh.600519,A股贵州茅台,CN
2024-11-25,1459.14,1479.42,1445.3,1447.14,3318556,,sh.600519,A股贵州茅台,CN
2024-11-26,1447.14,1466.75,1437.78,1457.21,2574479,,sh.600519,A股贵州茅台,CN
2024-11-27,1457.21,1469.91,1453.35,1466.91,2593417,,sh.600519,A股贵州茅台,CN
2024-11-28,1469.76,1472.65,1450.45,1465.9,2395203,,sh.600519,A股贵州茅台,CN
2024-11-29,1464.93,1501.63,1461.27,1473.37,3608810,,sh.600519,A股贵州茅台,CN
2024-12-02,1473.62,1477.48,1463.1,1472.66,2681954,,sh.600519,A股贵州茅台,CN
2024-12-03,1471.69,1476.43,1464.05,1474.34,2480662,,sh.600519,A股贵州茅台,CN
2024-12-04,1467.9,1471.36,1458.17,1467.83,2392389,,sh.600519,A股贵州茅台,CN
2024-12-05,1459.0,1465.76,1458.17,1459.14,1614147,,sh.600519,A股贵州茅台,CN
2024-12-06,1461.07,1486.08,1456.31,1468.81,3203969,,sh.600519,A股贵州茅台,CN
2024-12-09,1469.78,1477.22,1461.26,1466.67,1979986,,sh.600519,A股贵州茅台,CN
2024-12-10,1516.11,1525.51,1492.15,1493.51,6031210,,sh.600519,A股贵州茅台,CN
2024-12-11,1487.14,1501.63,1478.43,1482.9,2967112,,sh.600519,A股贵州茅台,CN
2024-12-12,1479.44,1512.25,1476.52,1512.06,4193652,,sh.600519,A股贵州茅台,CN
2024-12-13,1496.81,1501.62,1466.75,1466.86,4951197,,sh.600519,A股贵州茅台,CN
2024-12-16,1468.8,1476.52,1458.86,1474.78,3253710,,sh.600519,A股贵州茅台,CN
2024-12-17,1473.61,1515.15,1468.81,1504.53,5417163,,sh.600519,A股贵州茅台,CN
2024-12-18,1504.5,1522.87,1494.0,1517.56,4116226,,sh.600519,A股贵州茅台,CN
2024-12-19,1511.42,1514.12,1497.12,1497.78,2480932,,sh.600519,A股贵州茅台,CN
2024-12-20,1501.7,1512.16,1490.8,1492.74,2815774,,sh.600519,A股贵州茅台,CN
2024-12-23,1493.72,1508.44,1487.84,1497.11,2160269,,sh.600519,A股贵州茅台,CN
2024-12-24,1495.69,1514.32,1492.34,1509.24,2210492,,sh.600519,A股贵州茅台,CN
2024-12-25,1509.22,1509.22,1496.77,1500.59,1712339,,sh.600519,A股贵州茅台,CN
2024-12-26,1504.51,1509.2,1493.72,1498.42,1828651,,sh.600519,A股贵州茅台,CN
2024-12-27,1499.51,1506.48,1490.29,1499.58,2075932,,sh.600519,A股贵州茅台,CN
2024-12-30,1504.48,1514.28,1495.69,1495.69,2512982,,sh.600519,A股贵州茅台,CN
2024-12-31,1496.08,1515.3,1492.75,1494.71,3935445,,sh.600519,A股贵州茅台,CN
2025-01-02,1494.71,1495.19,1451.55,1459.4,5002870,,sh.600519,A股贵州茅台,CN
2025-01-03,1465.77,1466.25,1438.81,1446.65,3262836,,sh.600519,A股贵州茅台,CN
2025-01-06,1425.07,1434.54,1405.26,1412.32,4425512,,sh.600519,A股贵州茅台,CN
2025-01-07,1416.89,1423.98,1411.34,1412.52,2422118,,sh.600519,A股贵州茅台,CN
2025-01-08,1412.32,1423.91,1399.24,1414.77,3525821,,sh.600519,A股贵州茅台,CN
2025-01-09,1421.14,1436.43,1405.44,1416.24,2970565,,sh.600519,A股贵州茅台,CN
2025-01-10,1419.28,1424.04,1408.4,1408.4,2187195,,sh.600519,A股贵州茅台,CN
2025-01-13,1397.61,1416.67,1394.68,1416.22,2108251,,sh.600519,A股贵州茅台,CN
2025-01-14,1417.18,1450.26,1414.28,1444.2,3095657,,sh.600519,A股贵州茅台,CN
2025-01-15,1438.8,1446.26,1431.95,1442.99,1839934,,sh.600519,A股贵州茅台,CN
2025-01-16,1445.67,1454.16,1414.28,1418.58,2634213,,sh.600519,A股贵州茅台,CN
2025-01-17,1418.59,1432.92,1418.58,1426.79,1830894,,sh.600519,A股贵州茅台,CN
2025-01-20,1432.92,1461.15,1431.94,1446.45,3140975,,sh.600519,A股贵州茅台,CN
2025-01-21,1452.53,1453.51,1436.84,1439.93,1685604,,sh.600519,A股贵州茅台,CN
2025-01-22,1435.14,1439.73,1410.36,1413.3,2829384,,sh.600519,A股贵州茅台,CN
2025-01-23,1422.1,1439.78,1410.36,1415.26,2712504,,sh.600519,A股贵州茅台,CN
2025-01-24,1414.28,1419.96,1402.82,1408.4,3136034,,sh.600519,A股贵州茅台,CN
2025-01-27,1409.38,1416.21,1399.59,1407.41,2935646,,sh.600519,A股贵州茅台,CN
2025-02-05,1412.32,1415.26,1375.26,1376.82,4075652,,sh.600519,A股贵州茅台,CN
2025-02-06,1373.1,1394.66,1373.1,1385.68,2735582,,sh.600519,A股贵州茅台,CN
2025-02-07,1386.51,1414.95,1376.43,1408.4,3724207,,sh.600519,A股贵州茅台,CN
2025-02-10,1410.36,1412.32,1399.66,1403.99,2083979,,sh.600519,A股贵州茅台,CN
2025-02-11,1407.37,1408.36,1388.68,1390.74,2357283,,sh.600519,A股贵州茅台,CN
2025-02-12,1390.74,1417.22,1389.64,1415.26,2547579,,sh.600519,A股贵州茅台,CN
2025-02-13,1415.28,1446.89,1406.94,1436.9,4338536,,sh.600519,A股贵州茅台,CN
2025-02-14,1436.9,1448.61,1430.19,1446.65,2709992,,sh.600519,A股贵州茅台,CN
2025-02-17,1452.53,1466.24,1438.9,1443.33,3247059,,sh.600519,A股贵州茅台,CN
2025-02-18,1441.74,1464.29,1433.98,1446.65,2779992,,sh.600519,A股贵州茅台,CN
2025-02-19,1446.7,1465.71,1436.74,1462.34,3239331,,sh.600519,A股贵州茅台,CN
2025-02-20,1454.49,1463.29,1445.07,1445.67,2374973,,sh.600519,A股贵州茅台,CN
2025-02-21,1451.55,1467.96,1444.7,1459.6,3641783,,sh.600519,A股贵州茅台,CN
2025-02-24,1459.4,1470.7,1445.67,1450.64,3474373,,sh.600519,A股贵州茅台,CN
2025-02-25,1441.75,1445.07,1424.09,1426.05,2838743,,sh.600519,A股贵州茅台,CN
2025-02-26,1427.47,1436.8,1417.22,1431.95,2636609,,sh.600519,A股贵州茅台,CN
2025-02-27,1431.96,1461.26,1426.05,1457.0,4976217,,sh.600519,A股贵州茅台,CN
2025-02-28,1456.95,1499.0,1453.51,1471.94,5612895,,sh.600519,A股贵州茅台,CN
2025-03-03,1473.72,1491.75,1453.02,1458.44,3159566,,sh.600519,A股贵州茅台,CN
2025-03-04,1456.46,1457.44,1437.05,1441.85,2521121,,sh.600519,A股贵州茅台,CN
2025-03-05,1443.71,1445.67,1432.03,1438.18,2460522,,sh.600519,A股贵州茅台,CN
2025-03-06,1445.67,1481.17,1443.78,1477.03,4216764,,sh.600519,A股贵州茅台,CN
2025-03-07,1474.11,1498.98,1474.11,1491.76,3799135,,sh.600519,A股贵州茅台,CN
2025-03-10,1490.6,1497.53,1477.19,1493.63,3136907,,sh.600519,A股贵州茅台,CN
2025-03-11,1487.84,1518.91,1482.94,1518.91,3977560,,sh.600519,A股贵州茅台,CN
2025-03-12,1517.22,1519.89,1497.01,1512.93,2960396,,sh.600519,A股贵州茅台,CN
2025-03-13,1514.32,1525.6,1501.45,1508.21,2572439,,sh.600519,A股贵州茅台,CN
2025-03-14,1517.91,1596.72,1511.38,1596.72,9291315,,sh.600519,A股贵州茅台,CN
2025-03-17,1625.15,1626.12,1595.61,1606.38,5468913,,sh.600519,A股贵州茅台,CN
2025-03-18,1613.42,1620.25,1590.53,1592.78,3161345,,sh.600519,A股贵州茅台,CN
2025-03-19,1593.07,1616.32,1591.8,1604.27,2738955,,sh.600519,A股贵州茅台,CN
2025-03-20,1604.27,1606.12,1564.41,1573.17,3673677,,sh.600519,A股贵州茅台,CN
2025-03-21,1568.26,1581.21,1538.67,1543.5,3361430,,sh.600519,A股贵州茅台,CN
2025-03-24,1539.82,1559.1,1532.35,1552.57,2556585,,sh.600519,A股贵州茅台,CN
2025-03-25,1557.48,1562.18,1536.55,1545.22,1767438,,sh.600519,A股贵州茅台,CN
2025-03-26,1542.54,1552.16,1540.8,1545.71,1432356,,sh.600519,A股贵州茅台,CN
2025-03-27,1545.71,1567.53,1543.14,1558.46,1795563,,sh.600519,A股贵州茅台,CN
2025-03-28,1560.35,1562.38,1545.71,1554.74,1622789,,sh.600519,A股贵州茅台,CN
2025-03-31,1550.59,1556.46,1530.07,1530.99,2108494,,sh.600519,A股贵州茅台,CN
2025-04-01,1533.94,1539.71,1522.37,1526.11,1855644,,sh.600519,A股贵州茅台,CN
2025-04-02,1528.05,1537.66,1515.79,1519.24,2167401,,sh.600519,A股贵州茅台,CN
2025-04-03,1500.59,1555.51,1499.62,1538.72,3548050,,sh.600519,A股贵州茅台,CN
2025-04-07,1490.79,1507.31,1433.9,1471.17,10195267,,sh.600519,A股贵州茅台,CN
2025-04-08,1483.92,1515.3,1466.26,1515.3,7387649,,sh.600519,A股贵州茅台,CN
2025-04-09,1495.71,1526.88,1491.32,1511.42,5563004,,sh.600519,A股贵州茅台,CN
2025-04-10,1521.18,1525.11,1498.63,1519.23,3862021,,sh.600519,A股贵州茅台,CN
2025-04-11,1549.6,1549.6,1515.3,1538.82,3263423,,sh.600519,A股贵州茅台,CN
2025-04-14,1530.97,1535.9,1521.71,1522.16,2171144,,sh.600519,A股贵州茅台,CN
2025-04-15,1522.17,1534.92,1515.3,1528.05,2148928,,sh.600519,A股贵州茅台,CN
2025-04-16,1522.17,1545.71,1507.46,1529.2,3115605,,sh.600519,A股贵州茅台,CN
2025-04-17,1524.13,1546.2,1520.2,1539.82,2384605,,sh.600519,A股贵州茅台,CN
2025-04-18,1535.9,1544.73,1526.09,1535.84,2029848,,sh.600519,A股贵州茅台,CN
2025-04-21,1535.41,1535.41,1521.19,1521.19,1805703,,sh.600519,A股贵州茅台,CN
2025-04-22,1520.21,1526.38,1513.55,1519.03,1843214,,sh.600519,A股贵州茅台,CN
